claim_id,client_id,region,claim_type,policy_type,declaration_date,expertise_date,closure_date,status,estimated_damage,paid_amount,expert_assigned,fraud_flag
CLM_7197,CUST_2401,PACA,Dégât des eaux,Habitation,2023-11-02,2023-11-06,2023-12-07,Clos,1785.94,1406.41,Expert_13,0
CLM_7198,CUST_3682,PACA,Incendie,Habitation,2023-11-19,2023-12-04,2024-01-30,Clos,4591.73,4347.81,Expert_7,0
CLM_7199,CUST_4371,PACA,Dégât des eaux,Auto,2023-01-14,2023-01-23,,Ouvert,3587.29,3414.3,Expert_2,0
CLM_7200,CUST_1776,PACA,Vol,Auto,2023-11-13,2023-11-15,2024-01-09,Clos,3153.6,2352.98,Expert_14,0
CLM_7201,CUST_1946,Nouvelle-Aquitaine,Catastrophe naturelle,Professionnelle,2023-07-08,2023-07-11,2023-08-08,Clos,2709.64,2365.41,Expert_8,0
CLM_7202,CUST_1414,Île-de-France,Bris de glace,Auto,2023-06-09,2023-06-20,,Ouvert,2974.96,2244.61,Expert_8,0
CLM_7203,CUST_2303,PACA,Dégât des eaux,Professionnelle,2023-01-23,2023-01-31,,Ouvert,2357.72,2189.08,Expert_1,0
CLM_7204,CUST_1947,Île-de-France,Vol,Professionnelle,2023-02-17,2023-03-02,,Ouvert,966.03,866.39,Expert_14,0
CLM_7205,CUST_2641,Nouvelle-Aquitaine,Catastrophe naturelle,Auto,2023-06-12,2023-06-28,,Ouvert,2269.91,1603.67,Expert_15,1
CLM_7206,CUST_2935,Hauts-de-France,Dégât des eaux,Professionnelle,2023-04-21,2023-04-27,2023-06-14,Clos,3778.09,3284.86,Expert_6,0
CLM_7207,CUST_3468,Occitanie,Incendie,Habitation,2023-10-09,2023-10-24,2023-12-19,Clos,2397.84,2367.72,Expert_13,0
CLM_7208,CUST_4980,Île-de-France,Vol,Auto,2023-11-29,2023-12-14,2023-12-26,Clos,1305.93,1001.49,Expert_7,0
CLM_7209,CUST_1134,PACA,Catastrophe naturelle,Auto,2023-08-16,2023-08-27,,Ouvert,1689.44,1668.25,Expert_15,0
CLM_7210,CUST_4863,Île-de-France,Dégât des eaux,Auto,2023-08-13,2023-08-23,,En recours,5024.15,3849.94,Expert_9,0
CLM_7211,CUST_2165,Île-de-France,Bris de glace,Professionnelle,2023-01-12,2023-01-19,2023-02-26,Clos,3389.07,2449.3,Expert_10,0
CLM_7212,CUST_1322,Nouvelle-Aquitaine,Incendie,Auto,2023-09-05,2023-09-06,,Ouvert,664.92,516.47,Expert_8,0
CLM_7213,CUST_3215,Occitanie,Vol,Auto,2023-09-27,2023-09-29,2023-11-17,Clos,4722.27,4127.54,Expert_13,0
CLM_7214,CUST_4069,Île-de-France,Bris de glace,Habitation,2023-12-24,2024-01-11,2024-02-20,Clos,5188.84,4532.42,Expert_6,0
CLM_7215,CUST_2660,Hauts-de-France,Catastrophe naturelle,Habitation,2023-05-14,2023-05-15,2023-07-12,Clos,4693.12,4005.51,Expert_6,0
CLM_7216,CUST_3073,Île-de-France,Catastrophe naturelle,Professionnelle,2023-08-31,2023-09-04,2023-09-30,Clos,5776.07,5697.29,Expert_13,0
CLM_7217,CUST_4626,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-07-02,2023-07-17,2023-09-04,Clos,3299.05,2598.21,Expert_12,0
CLM_7218,CUST_2561,Île-de-France,Dégât des eaux,Auto,2023-08-05,2023-08-08,2023-09-05,Clos,754.31,659.67,Expert_5,0
CLM_7219,CUST_1940,Île-de-France,Catastrophe naturelle,Habitation,2023-11-26,2023-11-28,,En recours,2345.38,2007.51,Expert_8,0
CLM_7220,CUST_4587,Nouvelle-Aquitaine,Incendie,Habitation,2023-09-02,2023-09-06,2023-10-01,Clos,1442.29,1240.01,Expert_6,0
CLM_7221,CUST_3172,Hauts-de-France,Vol,Professionnelle,2023-01-15,2023-01-25,2023-03-11,Clos,4129.69,3781.93,Expert_4,0
CLM_7222,CUST_3531,Île-de-France,Catastrophe naturelle,Professionnelle,2023-04-26,2023-05-12,,Ouvert,3260.05,2677.88,Expert_2,0
CLM_7223,CUST_1579,PACA,Catastrophe naturelle,Habitation,2023-11-26,2023-12-12,2024-02-07,Clos,2042.43,1791.97,Expert_10,0
CLM_7224,CUST_4507,Nouvelle-Aquitaine,Vol,Professionnelle,2023-05-17,2023-05-21,2023-06-15,Clos,1480.74,1121.16,Expert_11,0
CLM_7225,CUST_1318,PACA,Incendie,Habitation,2023-06-08,2023-06-13,,Ouvert,1725.47,1307.69,Expert_8,0
CLM_7226,CUST_4758,Nouvelle-Aquitaine,Vol,Habitation,2023-09-12,2023-09-29,2023-11-13,Clos,5166.77,4996.7,Expert_3,0
CLM_7227,CUST_2308,Île-de-France,Bris de glace,Habitation,2023-08-20,2023-09-06,2023-10-05,Clos,1691.68,1594.12,Expert_15,1
CLM_7228,CUST_3271,Hauts-de-France,Incendie,Habitation,2023-01-02,2023-01-13,2023-02-02,Clos,5666.4,4470.29,Expert_11,0
CLM_7229,CUST_3501,Hauts-de-France,Vol,Professionnelle,2023-02-08,2023-02-21,,En recours,3779.9,3692.87,Expert_13,0
CLM_7230,CUST_2598,Occitanie,Dégât des eaux,Auto,2023-05-07,2023-05-08,2023-05-23,Clos,4605.72,4313.04,Expert_15,0
CLM_7231,CUST_2098,Hauts-de-France,Bris de glace,Auto,2023-05-29,2023-06-11,2023-08-03,Clos,2323.67,2118.11,Expert_10,0
CLM_7232,CUST_4225,Hauts-de-France,Catastrophe naturelle,Auto,2023-04-07,2023-04-24,,En recours,1375.84,973.37,Expert_15,0
CLM_7233,CUST_1732,Nouvelle-Aquitaine,Bris de glace,Auto,2023-09-07,2023-09-18,,Ouvert,2173.77,1681.7,Expert_13,0
CLM_7234,CUST_3542,Occitanie,Vol,Auto,2023-11-07,2023-11-13,,Ouvert,744.12,560.02,Expert_14,0
CLM_7235,CUST_1917,PACA,Catastrophe naturelle,Auto,2023-11-25,2023-11-30,2023-12-05,Clos,1080.81,870.44,Expert_11,0
CLM_7236,CUST_3618,PACA,Dégât des eaux,Auto,2023-07-25,2023-08-12,,Ouvert,1711.95,1353.32,Expert_10,0
CLM_7237,CUST_1837,PACA,Catastrophe naturelle,Professionnelle,2023-04-27,2023-05-13,,Ouvert,717.37,709.55,Expert_5,0
CLM_7238,CUST_4789,PACA,Catastrophe naturelle,Habitation,2023-06-24,2023-07-07,,Ouvert,4073.22,3170.29,Expert_12,0
CLM_7239,CUST_1175,Hauts-de-France,Dégât des eaux,Professionnelle,2023-07-13,2023-07-17,,En recours,8261.97,5905.65,Expert_2,0
CLM_7240,CUST_4242,Île-de-France,Bris de glace,Professionnelle,2023-01-15,2023-02-03,2023-03-03,Clos,2636.28,2605.01,Expert_2,0
CLM_7241,CUST_1006,Hauts-de-France,Dégât des eaux,Professionnelle,2023-03-12,2023-03-14,,En recours,404.4,321.5,Expert_12,0
CLM_7242,CUST_1638,Occitanie,Incendie,Auto,2023-07-29,2023-08-09,,Ouvert,4494.18,4061.43,Expert_8,0
CLM_7243,CUST_4721,Hauts-de-France,Dégât des eaux,Habitation,2023-07-22,2023-07-28,2023-08-07,Clos,1505.21,1193.18,Expert_6,0
CLM_7244,CUST_2129,Île-de-France,Dégât des eaux,Professionnelle,2023-06-29,2023-07-01,2023-08-19,Clos,947.53,874.43,Expert_14,0
CLM_7245,CUST_4670,Nouvelle-Aquitaine,Vol,Habitation,2023-11-30,2023-12-19,2024-02-15,Clos,2349.36,1665.37,Expert_9,0
CLM_7246,CUST_2877,PACA,Bris de glace,Professionnelle,2023-03-10,2023-03-24,2023-05-07,Clos,3402.64,3128.88,Expert_4,0
CLM_7247,CUST_2107,PACA,Incendie,Professionnelle,2023-08-25,2023-08-30,2023-09-11,Clos,1091.89,977.21,Expert_8,0
CLM_7248,CUST_4974,Occitanie,Bris de glace,Habitation,2023-07-18,2023-07-31,,Ouvert,1087.36,969.87,Expert_15,0
CLM_7249,CUST_4572,Île-de-France,Catastrophe naturelle,Professionnelle,2023-04-11,2023-04-24,,Ouvert,6829.89,5733.78,Expert_10,0
CLM_7250,CUST_1029,Hauts-de-France,Vol,Habitation,2023-01-29,2023-02-05,,En recours,1259.36,1030.15,Expert_13,0
CLM_7251,CUST_1708,Occitanie,Incendie,Professionnelle,2023-03-29,2023-04-08,2023-05-10,Clos,3057.93,2792.29,Expert_12,0
CLM_7252,CUST_4594,Nouvelle-Aquitaine,Incendie,Habitation,2023-11-11,2023-11-15,2023-12-30,Clos,3755.28,2777.86,Expert_14,0
CLM_7253,CUST_3822,PACA,Bris de glace,Habitation,2023-03-17,2023-03-18,,Ouvert,2366.13,1692.09,Expert_3,0
CLM_7254,CUST_1384,Occitanie,Bris de glace,Auto,2023-02-07,2023-02-12,,Ouvert,1853.61,1352.93,Expert_7,1
CLM_7255,CUST_1612,Hauts-de-France,Dégât des eaux,Professionnelle,2023-01-03,2023-01-10,,Ouvert,4272.19,3832.24,Expert_11,0
CLM_7256,CUST_3952,PACA,Dégât des eaux,Professionnelle,2023-08-05,2023-08-06,2023-08-23,Clos,4483.72,4237.1,Expert_4,0
CLM_7257,CUST_4233,Nouvelle-Aquitaine,Catastrophe naturelle,Professionnelle,2023-02-15,2023-02-26,2023-03-06,Clos,7572.18,7466.13,Expert_1,0
CLM_7258,CUST_1888,Hauts-de-France,Catastrophe naturelle,Habitation,2023-08-14,2023-08-15,2023-09-06,Clos,2336.96,2264.62,Expert_12,0
CLM_7259,CUST_3780,Hauts-de-France,Bris de glace,Auto,2023-04-01,2023-04-13,,En recours,646.83,523.09,Expert_14,0
CLM_7260,CUST_1023,Nouvelle-Aquitaine,Incendie,Auto,2023-05-14,2023-05-20,2023-07-11,Clos,3610.49,3582.51,Expert_8,1
CLM_7261,CUST_4078,Occitanie,Vol,Professionnelle,2023-08-29,2023-09-04,2023-10-16,Clos,577.28,494.13,Expert_15,0
CLM_7262,CUST_4228,Île-de-France,Vol,Habitation,2023-01-27,2023-01-31,2023-03-17,Clos,1340.67,1133.23,Expert_12,0
CLM_7263,CUST_4207,Île-de-France,Catastrophe naturelle,Professionnelle,2023-11-01,2023-11-20,,En recours,937.74,700.79,Expert_7,0
CLM_7264,CUST_4188,Occitanie,Incendie,Professionnelle,2023-05-31,2023-06-12,2023-07-01,Clos,2225.91,1751.8,Expert_13,0
CLM_7265,CUST_4096,Nouvelle-Aquitaine,Bris de glace,Auto,2023-12-14,2024-01-02,2024-01-21,Clos,3147.13,2901.85,Expert_15,0
CLM_7266,CUST_2895,PACA,Vol,Habitation,2023-05-18,2023-05-27,,En recours,2658.2,2254.63,Expert_5,0
CLM_7267,CUST_4743,Île-de-France,Dégât des eaux,Professionnelle,2023-07-23,2023-08-09,2023-09-07,Clos,1910.55,1724.07,Expert_7,0
CLM_7268,CUST_1489,Île-de-France,Bris de glace,Professionnelle,2023-03-13,2023-03-27,2023-05-25,Clos,3644.81,3014.53,Expert_10,0
CLM_7269,CUST_1602,PACA,Incendie,Habitation,2023-09-05,2023-09-17,,Ouvert,2942.38,2207.28,Expert_14,0
CLM_7270,CUST_3569,Hauts-de-France,Dégât des eaux,Habitation,2023-11-11,2023-11-19,2023-11-28,Clos,1343.42,1341.75,Expert_4,0
CLM_7271,CUST_3468,Hauts-de-France,Vol,Auto,2023-07-09,2023-07-21,2023-07-28,Clos,1570.77,1462.3,Expert_7,0
CLM_7272,CUST_1351,Nouvelle-Aquitaine,Bris de glace,Professionnelle,2023-03-10,2023-03-21,2023-05-04,Clos,3100.65,2323.86,Expert_7,0
CLM_7273,CUST_4993,Hauts-de-France,Vol,Professionnelle,2023-10-26,2023-10-29,,Ouvert,2291.86,2206.14,Expert_1,0
CLM_7274,CUST_3583,Hauts-de-France,Dégât des eaux,Habitation,2023-11-20,2023-11-21,2023-12-21,Clos,4496.85,4091.11,Expert_11,0
CLM_7275,CUST_4571,Île-de-France,Bris de glace,Professionnelle,2023-06-17,2023-07-05,2023-08-17,Clos,4552.82,4114.77,Expert_11,1
CLM_7276,CUST_2463,PACA,Bris de glace,Auto,2023-12-17,2023-12-27,,Ouvert,1180.4,1040.82,Expert_8,0
CLM_7277,CUST_2466,Nouvelle-Aquitaine,Bris de glace,Professionnelle,2023-04-22,2023-04-28,2023-05-29,Clos,1293.61,1261.72,Expert_13,0
CLM_7278,CUST_2218,Nouvelle-Aquitaine,Vol,Professionnelle,2023-09-11,2023-09-17,2023-10-20,Clos,4502.24,3929.49,Expert_10,0
CLM_7279,CUST_3864,Hauts-de-France,Dégât des eaux,Professionnelle,2023-09-27,2023-10-07,2023-10-21,Clos,9079.71,6415.72,Expert_14,0
CLM_7280,CUST_2126,Nouvelle-Aquitaine,Dégât des eaux,Habitation,2023-06-25,2023-06-28,2023-08-18,Clos,1166.82,1116.11,Expert_14,0
CLM_7281,CUST_3871,PACA,Vol,Habitation,2023-03-27,2023-03-29,,Ouvert,465.55,434.85,Expert_8,0
CLM_7282,CUST_3514,Hauts-de-France,Dégât des eaux,Habitation,2023-11-16,2023-11-29,2023-12-09,Clos,1376.13,1135.27,Expert_15,0
CLM_7283,CUST_2126,Île-de-France,Catastrophe naturelle,Auto,2023-07-22,2023-07-28,2023-09-13,Clos,6906.4,6659.06,Expert_5,0
CLM_7284,CUST_4649,Île-de-France,Incendie,Auto,2023-12-04,2023-12-13,,Ouvert,3967.1,3105.45,Expert_6,0
CLM_7285,CUST_3531,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-03-11,2023-03-22,2023-05-06,Clos,452.72,451.96,Expert_6,0
CLM_7286,CUST_4341,Hauts-de-France,Dégât des eaux,Auto,2023-03-20,2023-04-06,2023-05-30,Clos,3258.38,2456.63,Expert_9,0
CLM_7287,CUST_1334,Hauts-de-France,Vol,Habitation,2023-06-23,2023-06-24,2023-07-28,Clos,1772.57,1416.03,Expert_1,0
CLM_7288,CUST_1154,PACA,Bris de glace,Habitation,2023-03-20,2023-03-25,,En recours,881.85,767.99,Expert_11,0
CLM_7289,CUST_3207,Occitanie,Dégât des eaux,Habitation,2023-09-30,2023-10-02,,Ouvert,1657.16,1371.95,Expert_4,0
CLM_7290,CUST_4241,Île-de-France,Vol,Auto,2023-02-04,2023-02-19,2023-04-06,Clos,2598.82,1836.67,Expert_9,0
CLM_7291,CUST_2988,Hauts-de-France,Incendie,Habitation,2023-12-02,2023-12-10,,Ouvert,2514.99,2469.07,Expert_15,0
CLM_7292,CUST_2306,Occitanie,Incendie,Professionnelle,2023-09-14,2023-09-19,2023-10-06,Clos,1380.07,1003.06,Expert_13,0
CLM_7293,CUST_3889,Nouvelle-Aquitaine,Vol,Habitation,2023-02-19,2023-03-01,,En recours,1185.22,1046.13,Expert_9,0
CLM_7294,CUST_3647,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-08-01,2023-08-20,2023-09-28,Clos,2724.76,2494.2,Expert_6,0
CLM_7295,CUST_1786,PACA,Dégât des eaux,Auto,2023-11-19,2023-11-22,2023-12-12,Clos,1148.25,1050.71,Expert_11,0
CLM_7296,CUST_4180,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-08-02,2023-08-07,,Ouvert,398.54,373.12,Expert_7,0
CLM_7297,CUST_3264,PACA,Vol,Professionnelle,2023-07-06,2023-07-20,2023-09-13,Clos,735.5,642.78,Expert_7,0
CLM_7298,CUST_4836,Nouvelle-Aquitaine,Vol,Habitation,2023-06-23,2023-07-03,2023-08-13,Clos,888.58,657.55,Expert_4,0
CLM_7299,CUST_1330,Île-de-France,Dégât des eaux,Auto,2023-01-24,2023-02-03,,Ouvert,3446.54,2780.25,Expert_7,0
CLM_7300,CUST_3612,Hauts-de-France,Dégât des eaux,Auto,2023-10-11,2023-10-22,2023-10-29,Clos,1727.9,1499.88,Expert_2,0
CLM_7301,CUST_2938,Hauts-de-France,Incendie,Auto,2023-09-11,2023-09-19,2023-10-03,Clos,1681.6,1362.19,Expert_9,0
CLM_7302,CUST_2218,Nouvelle-Aquitaine,Catastrophe naturelle,Auto,2023-07-14,2023-07-20,,Ouvert,452.94,371.66,Expert_11,0
CLM_7303,CUST_1037,Île-de-France,Vol,Auto,2023-09-17,2023-09-29,,Ouvert,3039.24,2793.41,Expert_6,0
CLM_7304,CUST_1671,Nouvelle-Aquitaine,Vol,Professionnelle,2023-03-25,2023-03-30,2023-05-15,Clos,766.13,738.65,Expert_1,0
CLM_7305,CUST_1388,Île-de-France,Catastrophe naturelle,Professionnelle,2023-10-19,2023-11-05,,En recours,6086.13,4406.28,Expert_1,0
CLM_7306,CUST_3024,Hauts-de-France,Dégât des eaux,Habitation,2023-07-03,2023-07-04,,Ouvert,942.27,724.64,Expert_4,0
CLM_7307,CUST_2699,Île-de-France,Bris de glace,Auto,2023-05-05,2023-05-10,2023-06-29,Clos,2861.01,2426.89,Expert_11,0
CLM_7308,CUST_3048,Occitanie,Vol,Habitation,2023-10-19,2023-10-26,2023-11-28,Clos,1564.69,1289.36,Expert_6,0
CLM_7309,CUST_1592,Île-de-France,Catastrophe naturelle,Habitation,2023-03-08,2023-03-26,2023-05-04,Clos,7432.66,6452.55,Expert_2,0
CLM_7310,CUST_4131,Hauts-de-France,Dégât des eaux,Professionnelle,2023-07-21,2023-08-05,2023-09-23,Clos,4348.2,3186.32,Expert_8,0
CLM_7311,CUST_2897,Occitanie,Incendie,Auto,2023-01-31,2023-02-07,,Ouvert,1395.58,1007.28,Expert_2,0
CLM_7312,CUST_3069,Île-de-France,Catastrophe naturelle,Professionnelle,2023-02-28,2023-03-09,2023-03-15,Clos,1580.76,1418.59,Expert_7,0
CLM_7313,CUST_4793,PACA,Incendie,Professionnelle,2023-01-23,2023-01-24,2023-02-09,Clos,1040.16,763.08,Expert_6,0
CLM_7314,CUST_2182,Nouvelle-Aquitaine,Bris de glace,Professionnelle,2023-08-27,2023-08-28,,Ouvert,1096.26,933.37,Expert_15,0
CLM_7315,CUST_3512,Hauts-de-France,Vol,Habitation,2023-02-08,2023-02-09,2023-03-23,Clos,5014.7,3927.91,Expert_15,0
CLM_7316,CUST_1143,PACA,Vol,Professionnelle,2023-12-01,2023-12-15,2024-01-08,Clos,4068.63,3813.4,Expert_12,0
CLM_7317,CUST_2552,Occitanie,Dégât des eaux,Professionnelle,2023-11-02,2023-11-14,2023-11-29,Clos,2127.34,1847.75,Expert_12,0
CLM_7318,CUST_2782,PACA,Dégât des eaux,Professionnelle,2023-08-29,2023-08-31,2023-10-25,Clos,3032.67,2981.14,Expert_11,0
CLM_7319,CUST_4565,Nouvelle-Aquitaine,Catastrophe naturelle,Habitation,2023-02-17,2023-03-03,2023-04-22,Clos,1175.91,873.87,Expert_6,0
CLM_7320,CUST_4189,Île-de-France,Vol,Auto,2023-08-06,2023-08-25,,En recours,211.28,188.68,Expert_9,0
CLM_7321,CUST_1908,PACA,Dégât des eaux,Professionnelle,2023-07-01,2023-07-05,,Ouvert,4044.27,2951.83,Expert_10,0
CLM_7322,CUST_4827,Nouvelle-Aquitaine,Bris de glace,Auto,2023-05-22,2023-05-31,2023-07-02,Clos,3697.21,3588.7,Expert_4,0
CLM_7323,CUST_3321,Nouvelle-Aquitaine,Dégât des eaux,Professionnelle,2023-09-01,2023-09-09,2023-10-20,Clos,3101.43,2278.87,Expert_15,0
CLM_7324,CUST_2223,PACA,Incendie,Habitation,2023-12-19,2023-12-26,,Ouvert,6672.63,6144.18,Expert_7,0
CLM_7325,CUST_2392,PACA,Incendie,Habitation,2023-03-06,2023-03-09,2023-04-29,Clos,2266.05,2266.01,Expert_11,0
CLM_7326,CUST_1839,PACA,Incendie,Professionnelle,2023-02-14,2023-02-17,2023-04-07,Clos,2431.98,1841.08,Expert_9,0
CLM_7327,CUST_1294,PACA,Vol,Habitation,2023-03-06,2023-03-21,,Ouvert,7480.87,6465.4,Expert_1,0
CLM_7328,CUST_3336,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-05-15,2023-05-26,2023-06-30,Clos,4601.96,3819.1,Expert_2,1
CLM_7329,CUST_1690,Île-de-France,Catastrophe naturelle,Auto,2023-10-28,2023-11-03,,Ouvert,1703.18,1235.09,Expert_3,0
CLM_7330,CUST_2527,Nouvelle-Aquitaine,Catastrophe naturelle,Habitation,2023-04-01,2023-04-08,2023-05-04,Clos,1196.8,902.22,Expert_3,0
CLM_7331,CUST_1713,Île-de-France,Vol,Habitation,2023-04-08,2023-04-11,2023-04-20,Clos,4742.87,4489.51,Expert_14,1
CLM_7332,CUST_2370,PACA,Bris de glace,Habitation,2023-02-13,2023-02-15,,Ouvert,5261.97,4677.86,Expert_8,0
CLM_7333,CUST_4409,Nouvelle-Aquitaine,Incendie,Habitation,2023-10-09,2023-10-26,,Ouvert,1498.75,1151.24,Expert_6,0
CLM_7334,CUST_4134,Nouvelle-Aquitaine,Catastrophe naturelle,Auto,2023-12-21,2024-01-05,,En recours,1317.08,1038.84,Expert_7,0
CLM_7335,CUST_4935,Occitanie,Vol,Professionnelle,2023-12-31,2024-01-04,2024-01-21,Clos,1747.89,1555.25,Expert_8,0
CLM_7336,CUST_3604,PACA,Catastrophe naturelle,Habitation,2023-08-22,2023-08-24,,Ouvert,2741.57,1920.38,Expert_10,0
CLM_7337,CUST_3217,Hauts-de-France,Dégât des eaux,Habitation,2023-09-18,2023-09-30,,En recours,2245.1,2166.32,Expert_12,0
CLM_7338,CUST_4877,Hauts-de-France,Catastrophe naturelle,Habitation,2023-08-17,2023-09-04,,Ouvert,983.99,745.18,Expert_11,0
CLM_7339,CUST_2876,Île-de-France,Dégât des eaux,Professionnelle,2023-02-01,2023-02-17,2023-03-02,Clos,1435.92,1073.26,Expert_3,0
CLM_7340,CUST_1808,Nouvelle-Aquitaine,Dégât des eaux,Auto,2023-03-04,2023-03-16,,Ouvert,8869.81,7041.06,Expert_14,0
CLM_7341,CUST_1272,Île-de-France,Incendie,Professionnelle,2023-01-04,2023-01-06,,En recours,2506.51,2061.27,Expert_13,0
CLM_7342,CUST_4796,Occitanie,Dégât des eaux,Auto,2023-06-02,2023-06-16,,Ouvert,2106.3,2007.79,Expert_7,0
CLM_7343,CUST_3298,Occitanie,Catastrophe naturelle,Habitation,2023-09-30,2023-10-15,2023-11-28,Clos,3542.29,3040.44,Expert_1,0
CLM_7344,CUST_3291,Île-de-France,Dégât des eaux,Professionnelle,2023-01-11,2023-01-12,,Ouvert,3886.75,3155.9,Expert_4,0
CLM_7345,CUST_1573,PACA,Vol,Auto,2023-10-07,2023-10-11,,Ouvert,2397.09,2332.69,Expert_15,0
CLM_7346,CUST_3504,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-04-24,2023-04-30,,Ouvert,3055.28,2485.08,Expert_3,0
CLM_7347,CUST_1244,Île-de-France,Bris de glace,Habitation,2023-12-03,2023-12-18,2024-02-13,Clos,335.04,239.97,Expert_12,0
CLM_7348,CUST_3296,Île-de-France,Incendie,Habitation,2023-06-30,2023-07-08,2023-08-01,Clos,1963.1,1625.92,Expert_11,0
CLM_7349,CUST_2316,Île-de-France,Bris de glace,Auto,2023-05-06,2023-05-19,2023-07-07,Clos,4673.46,4493.2,Expert_2,0
CLM_7350,CUST_3959,Hauts-de-France,Catastrophe naturelle,Habitation,2023-03-21,2023-04-04,2023-04-16,Clos,455.05,415.18,Expert_14,0
CLM_7351,CUST_3458,Occitanie,Incendie,Professionnelle,2023-12-07,2023-12-15,2024-02-09,Clos,1760.5,1352.35,Expert_14,0
CLM_7352,CUST_3963,Occitanie,Dégât des eaux,Auto,2023-07-24,2023-08-01,2023-09-27,Clos,1255.86,1062.66,Expert_11,0
CLM_7353,CUST_3195,Occitanie,Vol,Habitation,2023-09-06,2023-09-09,2023-09-15,Clos,2385.43,1866.33,Expert_4,0
CLM_7354,CUST_4891,Occitanie,Incendie,Auto,2023-12-15,2023-12-19,,En recours,2138.32,1608.11,Expert_5,0
CLM_7355,CUST_3410,PACA,Catastrophe naturelle,Habitation,2023-10-06,2023-10-20,2023-11-13,Clos,1943.3,1867.96,Expert_8,0
CLM_7356,CUST_3029,Occitanie,Incendie,Habitation,2023-03-25,2023-04-08,2023-05-06,Clos,1559.79,1362.93,Expert_4,0
CLM_7357,CUST_3324,Nouvelle-Aquitaine,Vol,Habitation,2023-12-16,2023-12-19,,En recours,2171.11,1994.32,Expert_2,0
CLM_7358,CUST_2261,Île-de-France,Incendie,Professionnelle,2023-09-07,2023-09-20,,Ouvert,1037.54,784.57,Expert_8,0
CLM_7359,CUST_1294,Nouvelle-Aquitaine,Incendie,Auto,2023-01-21,2023-02-03,2023-03-04,Clos,65.53,51.03,Expert_12,0
CLM_7360,CUST_2274,Hauts-de-France,Bris de glace,Auto,2023-02-24,2023-03-08,2023-03-15,Clos,803.97,645.81,Expert_1,0
CLM_7361,CUST_3021,Nouvelle-Aquitaine,Incendie,Professionnelle,2023-10-23,2023-11-04,2023-11-11,Clos,1231.17,938.02,Expert_11,0
CLM_7362,CUST_3702,Île-de-France,Incendie,Auto,2023-06-28,2023-07-14,2023-08-20,Clos,3459.75,2433.3,Expert_12,0
CLM_7363,CUST_4906,PACA,Dégât des eaux,Professionnelle,2023-12-18,2023-12-20,,En recours,2876.43,2708.16,Expert_7,0
CLM_7364,CUST_4483,Hauts-de-France,Catastrophe naturelle,Professionnelle,2023-11-10,2023-11-24,2023-12-19,Clos,2260.1,1919.09,Expert_14,0
CLM_7365,CUST_1647,PACA,Catastrophe naturelle,Auto,2023-06-15,2023-06-30,2023-07-19,Clos,3094.25,2600.87,Expert_15,0
CLM_7366,CUST_2439,PACA,Vol,Professionnelle,2023-10-19,2023-10-24,2023-11-14,Clos,6677.48,5204.14,Expert_4,0
CLM_7367,CUST_1268,PACA,Vol,Professionnelle,2023-12-05,2023-12-14,,Ouvert,2978.93,2372.62,Expert_13,0
CLM_7368,CUST_3993,PACA,Catastrophe naturelle,Professionnelle,2023-08-29,2023-09-09,,Ouvert,5535.37,3986.82,Expert_13,0
CLM_7369,CUST_4855,Île-de-France,Bris de glace,Professionnelle,2023-12-31,2024-01-14,2024-03-12,Clos,3631.22,2928.17,Expert_9,0
CLM_7370,CUST_2617,PACA,Dégât des eaux,Auto,2023-12-19,2024-01-06,,Ouvert,3483.78,2504.93,Expert_3,1
CLM_7371,CUST_3020,Hauts-de-France,Bris de glace,Auto,2023-05-29,2023-06-05,2023-06-10,Clos,2165.74,1575.07,Expert_3,0
CLM_7372,CUST_2094,Île-de-France,Bris de glace,Auto,2023-10-08,2023-10-12,2023-11-17,Clos,1144.07,882.86,Expert_1,0
CLM_7373,CUST_3133,Nouvelle-Aquitaine,Catastrophe naturelle,Auto,2023-07-06,2023-07-09,2023-08-05,Clos,1081.41,796.87,Expert_7,0
CLM_7374,CUST_4775,PACA,Bris de glace,Auto,2023-04-03,2023-04-06,,Ouvert,2462.67,1794.69,Expert_5,0
CLM_7375,CUST_3848,PACA,Dégât des eaux,Auto,2023-03-03,2023-03-14,2023-05-05,Clos,1937.28,1404.03,Expert_8,0
CLM_7376,CUST_2641,Île-de-France,Catastrophe naturelle,Professionnelle,2023-03-19,2023-03-28,2023-04-15,Clos,1577.96,1210.62,Expert_10,0
CLM_7377,CUST_3791,Nouvelle-Aquitaine,Catastrophe naturelle,Habitation,2023-09-01,2023-09-02,,En recours,1895.99,1610.09,Expert_15,0
CLM_7378,CUST_2884,Nouvelle-Aquitaine,Incendie,Auto,2023-09-26,2023-10-04,2023-10-25,Clos,2145.16,1744.75,Expert_5,0
CLM_7379,CUST_3520,Île-de-France,Catastrophe naturelle,Professionnelle,2023-04-22,2023-04-27,,Ouvert,4322.99,3602.84,Expert_9,0
CLM_7380,CUST_4605,Hauts-de-France,Bris de glace,Professionnelle,2023-06-30,2023-07-11,,En recours,3328.6,3127.04,Expert_8,0
